# 29791 Non Detached configurations
# Column [0-14]: Kirigami structure, '1': intact, '0': cut
# Column 15: Yield strain 
# Column 16: Toughness (integration stress-strain curver up to yield point)
# Column 17: Yield stress
1 0 1 0 1 1 1 1 1 0 0 0 0 0 1  0.4211 5.6864 21.2876
0 0 1 1 1 1 1 1 0 0 0 1 0 0 1  0.4136 8.2773 31.7715
0 0 1 1 0 0 1 0 1 0 0 1 0 0 0  0.4345 6.7801 26.1259
0 1 1 0 0 1 1 1 0 1 0 0 1 1 0  0.3222 7.3739 36.7541
1 1 0 1 1 1 0 0 0 1 1 1 1 0 1  0.3056 10.0511 53.5704
1 0 0 1 0 1 0 0 1 0 0 0 1 0 1  0.4385 10.1757 37.1532
0 0 0 1 1 0 0 1 1 0 0 1 1 0 0  0.4506 8.9908 30.5365
0 1 1 1 1 0 1 1 0 1 0 1 0 1 0  0.3078 10.6517 56.7604
1 0 0 1 1 1 0 1 0 1 0 1 0 1 0  0.4072 12.7451 48.7667
0 1 0 1 1 1 1 1 0 1 0 1 1 1 1  0.2907 12.1492 68.4042
0 1 0 0 0 0 1 0 1 0 1 0 1 0 0  0.4155 7.8449 29.5461
0 0 0 0 1 0 1 1 0 1 0 1 0 0 1  0.3429 6.0306 26.8614
1 1 1 0 1 1 0 0 1 1 0 0 1 0 0  0.6361 14.3360 33.7955
1 1 0 0 1 0 0 0 0 1 0 0 0 0 1  0.3525 5.7487 24.8655
0 1 1 1 1 0 0 0 0 1 1 0 1 1 0  0.4610 6.9437 23.0991
1 0 1 0 1 1 1 0 1 0 0 0 0 1 0  0.3289 5.8348 29.7041
0 0 0 1 1 0 1 1 1 1 1 0 0 1 1  0.2920 9.0902 51.6996
1 0 1 0 0 0 0 0 1 0 1 0 0 1 1  0.4067 5.5005 21.4549
1 0 1 1 0 1 1 1 0 1 1 1 1 1 0  0.2976 12.8106 64.1278
0 1 1 0 1 0 0 1 0 0 1 0 0 1 0  0.5416 10.5429 29.2469
1 0 0 0 0 1 0 0 1 0 0 0 1 0 0  0.6713 6.5560 17.6835
0 1 0 0 1 1 1 1 1 1 0 1 1 0 0  0.2471 5.5369 38.3301
0 1 0 1 0 0 0 1 1 1 1 0 0 1 0  0.2607 4.7752 31.5854
1 0 0 0 0 1 0 1 0 1 0 1 0 0 0  0.4288 5.2874 19.3422
0 1 1 1 0 1 0 1 1 1 0 0 0 0 1  0.4146 7.3535 27.1036
1 1 1 0 0 0 0 1 0 1 1 0 1 1 0  0.3000 5.9407 33.0238
0 1 0 1 0 0 0 0 0 1 0 0 1 1 1  0.5325 7.5335 20.5777
1 1 0 0 0 0 1 0 0 1 0 1 0 0 0  0.3215 5.4592 26.0111
1 1 1 0 1 1 0 1 0 1 0 0 0 1 1  0.4675 15.3341 47.2971
0 1 0 0 0 1 0 1 1 1 0 0 1 0 0  0.5541 8.0551 21.4564
0 1 0 1 1 1 1 1 0 0 1 0 1 0 0  0.3052 7.8684 44.3322
1 1 1 0 0 0 1 1 1 0 0 0 0 0 1  0.5925 8.0431 20.4813
0 1 0 0 0 0 1 1 0 0 1 0 0 1 0  0.3410 5.3145 25.7115
1 1 0 1 0 0 0 1 0 0 0 0 0 1 0  0.3987 4.5119 18.3607
0 0 1 1 0 0 1 0 1 0 0 0 1 1 1  0.3632 9.7987 41.1933
1 0 1 1 0 1 0 0 1 1 1 1 1 1 1  0.3437 14.3650 64.7238
1 1 1 1 1 0 0 1 0 1 1 0 1 0 1  0.3450 12.9056 58.4552
1 0 0 0 0 0 0 1 0 1 0 0 0 1 1  0.7149 6.0555 14.6354
0 0 1 1 1 1 0 0 1 1 1 1 0 1 1  0.2914 9.5642 56.5913
1 1 1 0 1 1 1 1 0 1 0 1 1 0 1  0.2861 13.2956 73.6182
0 0 1 1 0 1 0 0 0 1 0 0 0 0 1  0.4523 5.2159 17.5196
1 0 1 1 0 0 0 1 0 1 1 1 1 1 0  0.2926 7.2743 40.7164
1 0 1 0 0 1 1 1 1 0 1 1 0 1 1  0.2545 8.4563 54.5569
1 1 0 1 0 1 1 0 0 1 0 0 1 0 0  0.5047 8.7683 26.0169
0 1 1 1 1 1 0 0 1 1 0 0 1 1 1  0.2713 8.5902 53.1135
1 0 1 0 1 0 1 1 0 0 1 0 0 1 1  0.4573 11.0749 37.3766
0 0 0 0 1 1 1 0 0 1 0 1 1 0 0  0.5892 6.3208 20.3432
0 1 0 1 0 0 1 0 0 0 0 1 0 0 0  0.3498 6.1612 27.5811
0 0 1 1 1 0 1 0 0 0 1 0 1 0 0  0.4604 5.6310 18.4581
1 0 1 1 1 1 0 0 0 0 1 0 1 1 0  0.3815 7.1567 29.8804
0 0 1 1 0 0 0 1 1 1 0 1 0 0 1  0.4305 11.4572 39.0237
0 0 1 0 1 1 1 0 1 0 0 1 1 1 1  0.3704 10.6644 46.7059
1 0 0 1 0 0 0 0 0 1 0 1 1 0 0  0.8871 7.7747 14.8439
0 0 1 0 1 1 0 1 0 1 1 1 1 1 0  0.3000 8.1865 44.5883
1 1 1 1 1 1 0 0 1 1 1 1 0 1 0  0.2637 9.0367 57.4194
0 1 1 1 1 1 0 0 0 1 0 1 1 0 1  0.3886 10.0903 40.6770
1 0 0 0 0 0 1 1 1 0 1 0 0 0 0  0.7175 6.7965 13.6967
0 1 0 1 1 1 1 0 0 1 1 1 1 0 0  0.2768 6.3251 39.1502
1 0 1 0 1 1 1 0 0 0 1 1 0 1 1  0.4358 13.7638 44.9386
0 1 1 0 1 1 0 1 0 0 0 1 0 0 0  0.5388 10.9596 29.5007
0 1 1 0 1 1 0 1 1 1 1 1 1 1 1  0.2924 13.2871 73.8212
0 0 1 1 0 1 1 0 0 0 1 0 1 1 1  0.4526 6.4300 23.3752
0 1 1 1 1 0 0 0 0 1 1 1 1 0 0  0.6950 7.9427 18.5966
0 0 1 0 1 1 1 0 0 1 1 0 0 1 0  0.4589 10.0743 33.8756
0 1 0 1 1 1 0 0 0 0 1 1 0 1 0  0.4279 6.1710 22.7538
1 0 1 0 1 0 0 1 0 1 1 0 1 1 0  0.3809 11.7976 49.1016
1 0 0 0 1 0 1 0 0 0 1 0 1 0 0  0.5610 8.5779 23.0952
1 1 1 0 1 1 1 0 0 1 1 0 1 1 0  0.3158 10.9930 56.3402
0 1 0 1 0 0 0 1 1 0 0 1 0 1 0  0.3265 7.8081 40.0228
1 0 1 1 1 0 0 1 1 0 1 1 0 1 0  0.3514 10.7314 49.6760
0 0 0 1 0 1 0 1 1 1 1 0 0 0 0  0.6733 6.2944 16.2922
0 0 1 0 1 0 1 1 0 0 0 1 0 0 0  0.3920 6.3869 25.5573
1 1 1 1 1 0 0 0 0 1 0 1 1 1 1  0.3283 6.5659 31.5197
1 0 1 1 0 0 0 1 1 0 1 0 1 1 0  0.2841 8.6014 53.3855
0 0 0 1 1 0 1 1 1 0 1 1 0 0 0  0.5253 8.2324 25.3908
0 0 0 1 1 1 0 0 1 0 1 1 0 1 0  0.3644 7.5581 32.6173
0 1 1 1 0 0 1 0 1 0 0 0 1 0 0  0.3475 6.6416 30.6248
0 0 1 1 1 0 0 0 0 1 0 0 1 1 1  0.2852 4.7921 26.6209
0 0 0 0 1 0 1 1 1 0 0 0 1 0 0  0.5103 5.4972 16.1582
0 1 1 0 0 1 0 0 1 1 0 1 1 0 1  0.5009 10.6862 33.2427
0 1 0 0 1 1 1 0 1 1 1 1 1 0 0  0.2691 6.5733 40.8944
1 1 0 1 0 1 0 0 0 1 0 1 1 1 1  0.4518 11.6040 39.0244
1 1 0 0 0 0 0 1 0 1 0 0 1 1 1  0.4159 5.8207 22.2621
0 0 1 1 1 0 1 0 0 0 0 1 0 0 1  0.4292 5.4940 20.2866
0 0 0 1 1 1 0 1 1 1 1 1 0 1 0  0.3437 8.6728 39.8137
1 1 1 0 1 1 0 0 0 1 0 0 1 1 1  0.3511 7.7731 37.7728
1 0 1 0 1 1 0 1 1 1 0 0 0 1 0  0.2038 3.3094 27.9377
0 1 1 0 0 1 0 0 1 0 1 1 1 1 1  0.4221 10.9535 40.1410
1 0 1 0 0 1 0 0 1 0 1 1 0 1 1  0.3507 9.9878 43.8691
0 1 1 0 1 0 1 0 1 0 1 0 1 0 0  0.3796 10.4075 44.8367
0 1 1 1 1 1 1 0 1 0 1 1 0 1 0  0.3628 15.8516 65.8970
1 1 1 1 0 0 0 0 1 1 1 1 1 1 0  0.3797 8.6340 35.3631
1 1 1 1 1 0 1 1 0 1 0 0 1 1 0  0.3361 11.3116 53.5337
0 0 0 0 1 0 0 0 1 1 1 0 1 0 1  0.2983 5.1110 26.5551
0 1 0 0 1 1 0 1 0 0 1 0 1 1 0  0.3197 6.6604 35.3990
1 0 1 1 0 0 1 0 0 1 0 0 1 1 1  0.4784 11.9493 38.2094
0 1 0 0 0 0 1 0 0 0 1 1 0 0 0  0.3653 6.6857 26.8933
1 0 0 0 0 1 1 0 1 0 0 0 1 0 1  0.4904 5.7671 18.7802
0 1 0 0 0 1 0 0 0 0 1 0 1 0 0  0.4754 5.6044 17.6494
1 0 0 1 0 0 1 0 0 1 0 0 1 0 1  0.4776 10.5245 33.8592
1 0 0 1 0 1 1 1 1 1 0 1 0 1 0  0.2929 8.6356 49.2861
0 0 1 1 0 1 1 0 0 1 1 0 1 1 0  0.5009 10.6862 33.2427
1 0 1 1 0 0 1 0 0 1 0 1 1 0 1  0.3437 9.5083 46.4855
0 0 0 1 1 0 1 0 0 1 1 0 0 0 0  0.9421 10.0025 17.1878
0 0 1 0 0 0 1 0 0 1 1 0 1 1 1  0.5409 10.1557 28.3649
0 1 1 0 0 0 1 1 0 1 1 0 0 0 0  0.4212 5.5302 20.3170
1 0 0 1 1 1 0 1 0 1 1 1 1 1 0  0.3176 11.1988 56.6507
1 0 0 1 0 0 1 1 0 1 1 0 0 1 0  0.4239 9.8516 38.5053
0 1 0 1 1 0 0 1 1 1 1 1 0 1 0  0.2784 7.0028 41.7549
1 1 1 0 1 0 0 1 0 0 1 0 0 0 0  0.7389 7.9759 17.9156
1 1 0 0 1 0 0 0 1 0 0 0 1 0 0  0.6365 8.3828 20.0615
0 1 0 0 0 1 0 1 0 1 1 0 0 0 0  0.4288 5.2874 19.3422
1 1 1 1 1 1 0 1 1 1 1 1 1 0 0  0.2990 12.0386 62.9858
1 1 0 0 1 1 0 1 0 1 0 0 0 0 1  0.3374 5.9045 27.5920
1 1 1 1 1 1 0 1 0 1 0 1 0 0 0  0.2978 5.7286 33.1833
0 0 1 1 0 0 0 0 0 1 1 0 1 1 1  0.5198 7.7772 22.1734
1 1 0 1 1 0 1 1 1 0 0 0 0 1 0  0.2545 4.5164 29.7563
0 1 0 1 1 1 1 0 0 1 1 0 0 0 0  0.3872 6.1970 24.0777
0 0 1 1 0 0 1 1 1 0 1 0 0 0 1  0.3924 7.9321 32.0690
0 0 0 0 1 1 0 1 1 1 1 0 1 0 1  0.2830 4.9584 30.7675
0 0 1 0 0 1 0 0 1 0 0 0 0 1 0  0.4670 5.4781 17.3587
1 0 1 1 1 1 1 0 0 0 0 0 1 1 0  0.4526 6.4300 23.3752
1 0 1 1 1 1 1 0 1 0 0 0 1 1 1  0.2698 7.3360 46.7321
1 0 1 0 0 0 1 0 1 0 1 1 0 1 0  0.3727 10.2813 45.9652
0 1 0 1 0 1 0 1 0 0 0 1 1 0 0  0.4327 11.1769 40.5521
1 0 0 1 1 1 0 1 1 0 1 1 0 0 1  0.3930 13.8859 53.8238
1 1 0 0 1 0 0 1 0 0 1 1 0 1 1  0.4492 7.5545 27.6769
1 1 1 0 1 1 0 1 0 0 1 1 0 0 0  0.2697 6.5162 39.6376
0 0 1 0 0 1 0 0 0 1 0 1 1 1 0  0.9385 13.8305 23.7201
0 1 0 1 1 1 0 1 1 1 0 0 1 1 0  0.2902 8.7800 50.2296
0 1 0 1 0 1 0 0 1 0 0 1 0 1 1  0.4018 11.0277 43.3587
0 1 0 0 1 1 0 1 1 0 1 1 1 0 0  0.4291 12.1350 43.9051
1 0 1 0 1 1 1 1 0 1 0 1 0 1 0  0.2687 8.1021 54.0132
0 1 1 1 1 1 0 1 0 0 1 0 0 1 0  0.3929 9.5353 37.9459
0 1 0 1 0 0 0 1 0 0 0 0 0 0 1  0.7004 6.1703 14.7411
1 1 0 0 0 1 1 0 0 1 1 1 1 1 1  0.2560 7.1941 50.7617
1 0 0 0 0 0 1 1 1 1 0 0 1 0 1  0.4972 5.9824 19.2943
1 1 1 1 1 0 1 0 1 1 1 0 0 0 1  0.3223 9.5442 46.1005
1 1 0 0 0 0 1 0 0 0 1 1 0 1 1  0.3052 5.7534 30.2541
1 1 0 0 1 1 0 0 1 0 1 0 0 0 0  0.3154 5.4117 27.9694
1 1 1 1 1 1 1 0 0 1 0 0 1 0 1  0.3568 10.6211 47.3750
0 0 1 1 0 0 0 1 0 1 1 0 1 0 1  0.3942 11.9523 47.3645
0 1 0 0 1 0 0 1 0 1 1 1 0 0 1  0.3370 7.6982 37.1893
1 1 1 0 1 0 1 1 0 0 0 1 1 0 1  0.4014 15.9409 62.0817
0 0 1 1 1 0 1 1 0 0 0 1 1 1 1  0.3678 9.3179 38.3564
1 1 1 1 0 0 1 0 1 0 1 0 1 1 1  0.3418 13.1996 61.1414
1 0 0 1 1 1 1 1 1 0 1 1 0 0 0  0.2905 6.9140 39.6397
0 1 1 0 0 1 0 0 0 1 0 1 0 1 0  0.7344 12.6391 27.8474
1 0 0 1 1 1 1 1 0 0 0 0 0 1 1  0.5254 7.4268 23.6954
0 0 1 1 1 0 0 1 0 0 0 1 1 0 1  0.2764 4.9899 31.8369
0 0 1 1 1 0 1 0 1 1 0 0 1 1 0  0.2627 6.2834 40.8119
1 0 1 1 1 1 0 1 0 0 0 1 0 1 1  0.4253 13.0703 48.9516
1 0 1 1 0 1 1 1 0 1 0 1 1 1 1  0.2977 11.3655 64.9595
0 0 1 1 1 1 0 1 0 0 1 1 0 1 1  0.3809 8.4982 37.0161
0 0 1 0 0 0 1 1 1 0 1 0 1 1 1  0.2176 3.8006 31.7650
1 1 0 0 1 1 0 0 1 0 0 1 0 1 0  0.5072 14.5220 43.4197
1 1 0 1 0 1 1 0 0 0 1 0 0 0 0  0.2339 3.7818 26.4421
1 1 1 1 1 1 1 1 0 1 0 1 0 0 0  0.2040 3.8022 31.3986
0 0 1 0 0 1 0 0 1 0 1 1 1 0 0  0.5859 9.7224 27.6576
0 1 1 1 1 0 1 0 0 0 1 0 0 0 1  0.5208 8.6135 25.1794
0 1 0 0 0 1 0 1 1 0 1 0 1 0 0  0.3428 6.1373 28.6716
0 1 1 1 1 1 1 0 1 0 0 1 0 1 1  0.2856 9.8755 57.9694
0 0 1 1 0 0 1 0 0 0 1 0 0 1 1  0.4896 5.8047 19.8429
1 1 1 0 0 1 1 0 0 0 0 1 0 0 1  0.2420 4.1214 29.1809
0 0 1 1 1 0 0 1 0 0 1 0 1 0 1  0.3272 6.2371 31.5000
1 1 0 1 0 1 1 0 1 0 0 1 1 0 1  0.3630 14.2635 62.4710
0 1 1 0 1 1 0 1 1 0 0 0 0 1 1  0.3224 6.8545 33.9484
1 1 0 0 0 0 1 0 0 0 0 1 0 1 0  0.3446 6.5527 29.7468
0 0 0 0 1 1 1 1 1 1 1 0 1 0 1  0.2763 4.7812 27.8838
1 1 0 0 0 0 0 1 1 0 1 1 0 0 0  0.6952 7.4549 15.8645
1 0 1 1 0 0 1 0 0 0 1 0 1 1 1  0.4731 10.1326 34.6130
1 0 0 0 1 0 0 0 1 0 1 1 1 1 0  0.5208 8.6135 25.1794
0 0 0 0 1 1 0 0 1 1 0 0 1 1 1  0.2340 3.7123 25.3177
0 1 1 1 1 0 0 1 0 1 1 0 1 1 0  0.2829 7.7477 45.2036
1 0 0 1 1 1 1 1 1 0 0 1 1 1 1  0.3514 13.1401 56.9894
0 0 1 1 0 0 1 1 0 0 1 1 1 0 1  0.3366 8.2096 38.3436
1 1 0 1 1 1 0 1 0 1 0 0 1 1 0  0.3935 12.4892 51.0539
0 1 0 0 1 1 1 0 1 0 1 0 1 0 0  0.2900 6.4450 37.9283
0 1 1 0 0 0 1 0 0 1 1 0 1 1 1  0.4073 9.8999 39.8310
0 1 1 1 0 0 0 1 1 1 1 1 1 1 1  0.2976 10.8854 60.9844
0 1 0 0 1 0 0 1 1 0 0 1 1 1 0  0.4513 11.2136 36.6393
0 0 0 0 1 0 1 0 1 0 1 0 0 0 0  0.7835 5.3405 12.4563
1 1 0 1 1 1 0 0 0 0 0 1 1 1 0  0.4549 6.8520 23.0014
0 0 0 1 1 1 1 0 1 0 0 0 0 0 1  0.4594 5.2111 17.0603
1 1 0 1 0 0 0 0 1 1 0 0 0 1 0  0.4174 8.1510 28.2404
1 0 1 0 0 0 1 0 1 0 0 0 1 0 1  0.4096 10.5004 41.1590
0 1 0 0 0 0 0 1 1 0 0 0 1 0 1  0.4116 5.0414 19.0671
0 1 0 0 0 1 0 1 1 1 0 1 0 1 0  0.3884 6.4888 27.5970
1 1 1 1 0 0 1 1 0 0 1 1 1 0 0  0.3588 13.6824 60.3397
1 0 0 0 1 0 1 0 0 1 0 1 1 1 0  0.4172 9.8220 36.5750
1 1 0 1 0 0 0 0 1 1 0 0 1 1 0  0.3490 6.7714 30.7396
0 1 0 1 0 0 0 0 0 1 1 0 0 0 1  0.4648 5.6427 17.9881
0 0 0 0 1 1 0 1 0 1 1 1 1 1 1  0.3412 6.8973 33.0122
0 0 1 0 0 1 1 0 0 1 1 1 0 0 0  0.3799 4.4981 18.1110
0 0 1 0 1 1 1 0 1 0 0 1 0 1 1  0.4456 13.3640 46.7443
0 1 0 1 0 0 1 0 1 1 1 0 0 0 0  0.5169 7.6226 21.8153
1 1 0 0 0 0 1 1 1 0 1 1 0 1 1  0.2704 5.4977 34.5327
0 1 1 1 1 0 1 1 1 1 0 1 0 0 1  0.2621 8.9065 54.4427
0 0 0 1 1 1 0 1 0 0 1 1 0 0 0  0.4568 5.1751 19.5827
0 0 0 0 1 1 0 0 0 1 1 0 1 0 0  0.7316 7.7392 17.6949
0 0 1 1 1 0 0 1 1 1 1 1 1 0 0  0.3202 7.5201 37.0497
0 1 0 1 0 1 0 1 0 0 1 0 0 1 1  0.4724 11.6569 37.8905
1 1 0 1 0 0 1 1 0 1 0 1 0 1 0  0.3448 10.6691 51.2790
1 0 1 0 1 1 1 1 1 0 1 1 0 0 0  0.3156 9.5206 49.4717
0 1 1 1 0 1 0 0 1 0 0 1 0 0 0  0.5952 10.0440 27.7973
0 0 0 1 0 1 1 0 0 0 1 0 0 0 1  0.7210 6.3509 15.5366
1 0 1 0 1 1 1 1 1 1 1 0 0 0 0  0.2763 4.7812 27.8838
1 1 0 1 1 0 1 0 0 0 0 1 0 0 0  0.3622 7.1229 31.1422
0 1 0 1 1 1 0 0 0 1 0 0 1 1 1  0.2865 5.4182 31.0813
1 0 1 1 0 1 0 0 1 1 0 0 1 1 0  0.3586 8.5056 38.7453
0 0 1 0 0 0 0 0 0 1 0 1 1 1 0  1.0647 9.6986 14.8408
1 0 0 0 1 1 0 0 0 0 0 0 1 1 0  0.5538 4.2349 12.5189
0 0 0 0 1 1 1 0 1 1 1 0 0 0 0  0.8269 6.2683 13.8222
0 0 0 1 1 1 0 0 1 1 0 0 0 1 1  0.2477 6.4571 49.0038
0 0 1 0 1 1 1 0 1 0 0 1 1 0 0  0.4821 11.2094 34.9733
1 0 1 1 0 1 1 0 1 1 0 0 1 0 0  0.3298 6.0339 30.7726
1 1 1 0 1 0 0 1 0 1 1 1 1 0 0  0.3372 7.7031 36.4150
0 1 1 0 1 0 1 1 1 0 1 1 0 1 0  0.3151 11.6284 60.3765
0 1 1 1 1 0 1 0 1 0 1 0 1 0 0  0.3740 10.6085 45.9916
1 1 1 1 0 0 1 0 0 0 1 0 1 1 0  0.3500 7.1636 34.5440
1 1 0 1 1 1 1 0 0 0 1 0 0 1 1  0.3071 6.6311 34.5118
1 0 0 0 0 0 0 1 1 0 0 0 1 1 1  0.5505 4.8973 16.2799
0 1 0 0 1 0 1 1 0 1 0 1 0 1 1  0.2841 9.0700 53.7145
0 1 1 1 0 1 1 1 1 0 1 1 0 1 1  0.3437 16.1046 74.5394
1 0 1 1 0 0 0 0 1 1 0 0 0 0 1  0.3926 6.1309 22.8965
0 0 1 1 0 0 0 1 0 1 1 1 0 0 0  0.4192 5.5389 20.7143
1 0 0 1 0 1 0 1 1 0 0 0 1 1 1  0.2786 6.3106 38.1308
1 0 1 0 0 1 0 0 1 1 0 0 0 1 1  0.4021 5.8081 22.0591
0 0 0 1 1 0 0 1 1 0 1 1 0 0 1  0.4502 9.0745 30.5695
0 0 0 0 1 1 0 1 0 1 1 1 1 0 0  0.5454 7.1236 22.1013
0 1 0 1 0 0 1 1 1 0 0 0 1 0 1  0.2781 6.7806 41.0318
0 0 1 0 1 0 1 1 0 1 0 1 0 1 1  0.2936 9.3287 52.4023
1 1 0 0 1 0 1 0 0 1 0 1 1 0 0  0.2988 6.3597 36.3374
0 1 1 1 1 0 1 1 0 1 1 1 1 0 0  0.3716 14.6038 61.6545
1 1 0 0 1 1 0 1 1 0 1 0 0 1 0  0.3801 12.6527 50.5333
0 0 1 1 1 0 0 1 0 0 1 1 1 1 1  0.3054 6.4408 34.5030
0 1 1 0 1 0 1 0 1 0 1 0 0 1 0  0.3724 10.5472 44.3282
0 1 0 0 0 1 0 1 0 0 1 0 0 0 0  0.5381 7.7704 21.4500
0 0 0 0 1 1 1 0 0 1 0 1 1 1 1  0.3492 6.4341 28.1536
0 1 1 0 1 1 1 0 1 0 0 1 1 0 0  0.3652 10.7362 43.7907
0 1 1 0 0 0 0 0 1 1 0 1 1 1 0  0.4483 6.2236 21.6906
0 0 1 1 1 0 1 1 0 0 0 0 0 1 0  0.4717 5.8110 17.8105
1 1 1 1 0 1 1 0 1 1 0 0 1 0 0  0.3073 5.8834 33.5980
0 1 1 0 1 1 0 0 1 0 1 1 1 1 0  0.3731 10.9652 48.1820
1 0 0 0 0 1 1 1 1 1 0 0 0 0 1  0.7771 5.8932 13.8146
1 0 0 0 1 0 1 1 1 1 0 1 1 0 0  0.4818 11.1103 34.0712
0 1 1 0 1 1 0 0 1 0 0 1 0 1 0  0.4895 13.8086 42.9259
1 1 0 0 1 1 0 1 0 1 0 1 1 1 0  0.3661 11.5610 48.8058
0 0 0 1 0 1 1 1 0 0 0 0 0 0 1  0.9904 7.6687 12.9720
1 0 0 1 1 0 1 1 1 0 0 1 1 0 0  0.4386 12.9901 43.8735
1 0 1 1 1 1 0 0 0 0 1 0 1 0 1  0.4001 7.6602 29.7495
1 0 1 0 1 1 1 0 0 0 1 0 0 1 0  0.3215 6.2538 31.2840
1 1 1 0 0 0 0 1 1 0 0 1 0 0 0  0.4717 5.8110 17.8105
0 0 1 0 0 0 0 0 1 1 1 1 1 0 1  0.4521 5.9239 21.0418
1 1 1 0 0 0 1 0 1 0 0 1 0 0 1  0.3427 8.7941 40.5750
0 1 1 0 0 1 0 1 0 1 1 1 1 1 0  0.2849 7.6559 45.4434
1 1 1 0 0 1 0 0 0 0 0 0 0 0 1  1.2319 8.5560 13.9893
0 0 1 1 0 1 1 1 0 0 0 0 0 1 0  0.5109 6.7964 19.4032
1 0 0 0 0 0 1 1 1 1 0 0 1 1 0  0.4123 4.5329 18.2973
0 0 0 0 1 0 1 0 1 1 1 1 1 0 1  0.2618 4.3087 27.3034
1 1 1 0 1 0 0 0 1 0 1 0 0 1 0  0.4826 10.3771 33.5305
0 1 0 0 0 1 0 0 1 1 1 0 1 0 0  0.5382 8.5421 24.0783
0 1 1 0 0 0 0 0 1 1 1 0 0 1 0  0.4149 5.0557 19.5262
1 0 1 1 0 1 1 1 0 0 0 1 0 1 0  0.2786 6.9440 43.4659
1 1 0 1 1 1 0 1 1 1 0 0 0 0 1  0.3292 6.9265 31.8916
0 0 0 0 1 1 0 0 1 0 0 1 0 0 1  0.6119 7.9757 20.1479
0 1 0 1 1 0 1 0 1 0 1 0 0 0 1  0.4679 11.7285 37.9531
0 1 0 1 0 1 0 0 0 1 0 0 0 1 1  0.4679 6.7147 22.3978
1 0 1 1 1 0 1 1 1 0 1 1 0 0 0  0.3437 7.9658 38.2519
0 1 1 0 1 0 0 1 0 1 0 0 1 0 0  0.3553 7.1433 32.7186
1 0 0 0 0 1 0 1 1 0 1 0 0 0 1  0.3194 5.1340 24.9913
1 0 1 0 0 0 1 1 1 1 0 1 0 1 1  0.2635 6.4262 43.3089
1 0 1 1 1 1 1 1 0 0 0 0 1 0 0  0.2995 5.8348 31.1808
1 1 0 1 0 1 1 1 0 0 0 1 1 1 1  0.3293 11.1856 53.9760
0 1 0 1 1 1 0 1 0 1 1 0 1 0 1  0.4182 18.8856 66.1637
0 0 0 1 0 1 1 1 0 1 0 1 0 0 1  0.3692 6.7232 30.2553
1 1 1 0 1 0 1 0 1 1 0 1 1 0 0  0.2491 5.8641 41.8889
0 0 0 1 1 0 1 0 0 0 1 0 0 1 0  0.6976 5.9759 14.8548
0 0 0 1 0 0 0 1 0 1 0 1 1 0 0  0.5638 9.0031 23.0934
1 1 1 0 1 0 1 1 0 1 1 1 1 1 0  0.2841 11.5028 70.4411
0 0 1 0 1 0 0 0 1 0 0 0 1 1 1  0.4505 10.1908 34.4563
1 0 0 0 0 0 1 0 0 0 1 1 0 1 0  0.3923 4.5645 17.9058
0 1 1 0 0 0 0 1 0 0 0 0 0 1 0  0.4901 6.3707 18.7868
0 1 0 1 0 0 0 0 1 0 1 0 0 0 1  0.4569 6.4551 22.0156
1 0 1 1 0 1 0 0 0 0 0 0 1 1 0  0.6773 6.7635 16.0725
1 0 1 0 0 1 0 1 1 1 0 1 1 0 0  0.3497 9.5058 41.4929
0 1 1 0 0 0 1 1 1 1 0 0 0 1 1  0.4427 9.1312 29.8521
1 0 0 0 1 1 1 0 0 1 1 0 0 1 0  0.3207 8.0673 40.5860
1 1 1 0 0 1 0 0 1 1 1 1 0 1 0  0.2991 7.6235 41.3484
1 1 0 1 0 1 1 1 1 1 1 0 0 0 0  0.3149 6.1669 29.2167
0 1 1 1 0 0 1 0 1 0 1 1 1 1 1  0.2977 11.1195 63.8888
0 0 0 0 1 1 1 0 0 1 1 0 1 1 1  0.3597 6.8121 29.3150
1 1 0 1 0 1 1 1 1 1 1 1 0 1 1  0.2556 11.9681 80.5397
1 1 1 1 0 1 0 1 1 1 0 0 0 0 1  0.4291 8.1820 29.1627
0 1 0 1 0 0 1 0 0 0 1 1 1 1 0  0.3779 8.4345 35.1294
1 1 0 0 1 0 0 0 1 0 0 1 0 0 0  0.7209 6.0494 13.9691
1 1 1 0 1 0 0 0 1 0 0 1 1 0 1  0.4731 10.1326 34.6130
0 0 0 1 1 1 0 1 1 1 1 1 1 1 0  0.3557 10.1635 43.8003
1 1 1 0 0 0 1 0 1 1 0 1 0 1 1  0.3426 10.3209 47.4806
1 0 0 0 0 1 0 0 0 0 0 0 1 1 0  0.6469 4.8713 12.3651
0 1 0 1 0 1 1 1 0 0 1 0 0 1 1  0.3659 8.5856 38.9153
0 1 1 1 0 0 1 1 1 0 0 0 1 0 0  0.2108 3.9361 31.4657
0 0 0 1 0 0 0 1 0 0 1 0 0 0 1  0.6603 6.7258 16.5648
1 1 0 1 0 1 1 0 0 1 0 0 1 1 1  0.4344 11.3794 40.0769
0 0 1 1 0 0 1 1 1 0 0 0 0 1 1  0.3139 6.8810 33.3723
0 0 1 1 0 1 0 0 1 0 0 0 1 1 0  0.2916 5.1534 29.4965
1 1 0 0 0 1 1 0 1 0 0 1 1 1 0  0.3338 8.3954 42.0287
1 0 0 0 1 0 1 0 0 1 1 1 0 0 0  0.5963 11.1886 29.0005
0 1 0 1 1 1 1 1 1 0 1 0 0 0 0  0.3925 6.6412 26.4633
